tweet,class,label,clean_text
"RT @cokvne: Fuck twerking, bitch can you cook? &#128530;",1,offensive_language,rt fuck twerking bitch can you cook
RT @coldcACE: @1MarKus_A he knows game. He's just gonna make it as small of a loss as possible.she was 1 of Don Juan hoes off jump http://t&#8230;,1,offensive_language,rt he knows game hes just gonna make it as small of a loss as possibleshe was of don juan hoes off jump
RT @colin_weis: Step up into the gauntlet bitch nuts. I could use something to wipe my ass with,1,offensive_language,rt step up into the gauntlet bitch nuts i could use something to wipe my ass with
"RT @collegefession: ""All you need in life is bottles, bitches, and life lessons."" - Sam Houston State",1,offensive_language,rt all you need in life is bottles bitches and life lessons sam houston state
"RT @collegefession: ""Guy tells me he doesn't eat pussy, and all of the sudden I don't suck dick anymore"" - Centeral Washington University",1,offensive_language,rt guy tells me he doesnt eat pussy and all of the sudden i dont suck dick anymore centeral washington university
"RT @collegefession: ""I rub orange peels on my dick before I go out cuz I don't want these bitches to catch a cold. #VitaminSemen"" - Prairie&#8230;",1,offensive_language,rt i rub orange peels on my dick before i go out cuz i dont want these bitches to catch a cold vitaminsemen prairie
"RT @collegefession: ""My first adult decision i made in college was to buy a guinea pig #NoRagrets #AlsoNoBeerMoney"" - University if Iowa",2,neither,rt my first adult decision i made in college was to buy a guinea pig noragrets alsonobeermoney university if iowa
"RT @collegefession: ""The only thing that Collegefession has taught me is that in fact, these hoes ain't loyal"" - Stony Brook",1,offensive_language,rt the only thing that collegefession has taught me is that in fact these hoes aint loyal stony brook
"RT @collegefession: ""We're putting long hard dicks down our throats the least you could do is lick a little pussy #returnthefavor"" - Illino&#8230;",1,offensive_language,rt were putting long hard dicks down our throats the least you could do is lick a little pussy returnthefavor illino
RT @connorbagen: You know she's a dyke when she asks for men's golf clubs,0,hate_speech,rt you know shes a dyke when she asks for mens golf clubs
RT @consciousfuck: lmao okay now let&#8217;s address pepsi pussy RT @Thotcho: Real niggas know http://t.co/ipedbpBjm5,1,offensive_language,rt lmao okay now lets address pepsi pussy rt real niggas know
RT @consprcy_carrot: Blow shit up and get fatter. White trash love this holiday.,1,offensive_language,rt blow shit up and get fatter white trash love this holiday
RT @constantini_c: Who wants to be @ImFlyinJryan's 600 follower? Follow bitches! #cruze2014 #Pittsburgh,1,offensive_language,rt who wants to be s follower follow bitches cruze pittsburgh
RT @coolgirl71899: bitch act like she never seen a face mask #bitchplease http://t.co/uQQ0K8H89l,1,offensive_language,rt bitch act like she never seen a face mask bitchplease
"RT @copperpeony: @LibsHateUs @1Dittlinger Sharpton went from being a big fat snitch to a skinny bitch. Either way, he's nothing but a carni&#8230;",1,offensive_language,rt sharpton went from being a big fat snitch to a skinny bitch either way hes nothing but a carni
RT @corey_emanuel: &#128557;&#128557;&#128557;&#128557; RT @ivyleague1908: SHAT!!!!!! RT @DirtRoadDon: When Deltas smell they own pussy http://t.co/3LojKQM8ZG,1,offensive_language,rt rt shat rt when deltas smell they own pussy
RT @corinne_sauer: You notice that im the real them other bitches is wack,1,offensive_language,rt you notice that im the real them other bitches is wack
"RT @cosmeticJUNKiee: bitches be quick to say "" let me pull out my phone"" &#128514;&#128514;&#128514;",1,offensive_language,rt bitches be quick to say let me pull out my phone
"RT @cotydankh: ""are these hoes loyal?""

&#12288; N
&#12288;&#12288; O
&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288; .
&#12288;&#12288;&#12288;&#12288;.",1,offensive_language,rt are these hoes loyal n o o o o o o
RT @cotydankh: don't make me pull out the pokeflute hoe http://t.co/yFN3PdMdy1,1,offensive_language,rt dont make me pull out the pokeflute hoe
RT @cpSqueak: each time I do it for ya I make that bad pussy behave,1,offensive_language,rt each time i do it for ya i make that bad pussy behave
"RT @cpabry: Curious George, the curious little monkey or deranged serial cat killer? The story the man with the yellow hat doesn't want you&#8230;",2,neither,rt curious george the curious little monkey or deranged serial cat killer the story the man with the yellow hat doesnt want you
"RT @craigslistlove: 'Doctor' is available to examine your pussy, testicles and penis as painlessly as possible.",1,offensive_language,rt doctor is available to examine your pussy testicles and penis as painlessly as possible
RT @craigslistlove: I want to eat as much pussy as I can before Lent. - m4w - 29,1,offensive_language,rt i want to eat as much pussy as i can before lent mw
RT @craigslistlove: some women just weren't blessed with a cotton candy pussy,1,offensive_language,rt some women just werent blessed with a cotton candy pussy
RT @crazygirlgab: Just eating animal crackers in sacrament! #17AndLovinIt,2,neither,rt just eating animal crackers in sacrament andlovinit
RT @creativecarley: I'm such a bitch to you. Why do you stick around?,1,offensive_language,rt im such a bitch to you why do you stick around
RT @creepingsharia: Syrian Brought to US for &#8220;Democracy Training&#8221; Endorses&#160;Jihadis http://t.co/lfhCto8777,2,neither,rt syrian brought to us for democracy training endorsesjihadis
RT @crissstaaaaal: If unfollow me you're a little bitch cus you couldn't handle my tweets lol,1,offensive_language,rt if unfollow me youre a little bitch cus you couldnt handle my tweets lol
RT @crownkingz: Fuck these lancaster bitches they all the same,1,offensive_language,rt fuck these lancaster bitches they all the same
"RT @crystalcheyenne: @WhiteboiColeman thought you were sleeping, bitch &#191;",1,offensive_language,rt thought you were sleeping bitch
RT @cthagod: All it takes is one bitch ass monkey or human to fuck up every bodies Peace and Serenity.,1,offensive_language,rt all it takes is one bitch ass monkey or human to fuck up every bodies peace and serenity
RT @cthagod: Congress really is acting like a bunch of bitter bitches.You can't continue to refight an election you lost.Obama is President&#8230;,1,offensive_language,rt congress really is acting like a bunch of bitter bitchesyou cant continue to refight an election you lostobama is president
RT @cthagod: Lance Stephenson trash talk didn't affect anybody but Lance Stephenson,2,neither,rt lance stephenson trash talk didnt affect anybody but lance stephenson
"RT @cthagod: You know my motto ""It Ain't Tricking If She's Worth It"" but fuck first, trick later depending on the potency of the pussy.",1,offensive_language,rt you know my motto it aint tricking if shes worth it but fuck first trick later depending on the potency of the pussy
"RT @cuposyrup: What females do on twitter:

1. Brag bout loyalty 
2. Call other females hoes
3. Song lyrics
4. Complain bout cramps
5. Twee&#8230;",1,offensive_language,rt what females do on twitter brag bout loyalty call other females hoes song lyrics complain bout cramps twee
RT @curlyhairkilla: You gotta be a really weak bitch to let somebody's tweets offend you ...especially if you never met the person,1,offensive_language,rt you gotta be a really weak bitch to let somebodys tweets offend you especially if you never met the person
RT @cwissi: beanies for life &#9697;&#776;&#8413; http://t.co/iywPwmPGTu,2,neither,rt beanies for life
"RT @cyb3rvibes: &#8220;@SejlaSmajlovic: Funniest one lmfaoooo https://t.co/1WT6BBlIdp&#8221; ""swag bitch""",1,offensive_language,rt funniest one lmfaoooo swag bitch
RT @cyberbullouing: i fought 2 little bitch ass 6 yr olds over a month ago for those :''') http://t.co/rasgyuT6pJ,1,offensive_language,rt i fought little bitch ass yr olds over a month ago for those
RT @d1_imaginary23: Boys get thirsty and grimey for a girl no pussy getting ass niggas,1,offensive_language,rt boys get thirsty and grimey for a girl no pussy getting ass niggas
RT @daaamian_69: Derrick said if I cover my face and leave just my eyes visible I'll have tons of bitches,1,offensive_language,rt derrick said if i cover my face and leave just my eyes visible ill have tons of bitches
RT @daberellla: pop a Molly? why don't you hoes start poppin some birth control &#128138;&#128076;,1,offensive_language,rt pop a molly why dont you hoes start poppin some birth control
RT @dabosss_: &#128056;&#9749;&#65039;&#8220;@100046729: #oomf lying knowing he don't be bored in Brusly fckn that bald head hoe.&#8221;,1,offensive_language,rt oomf lying knowing he dont be bored in brusly fckn that bald head hoe
"RT @daggerbyte: Call me old fashioned, but I'm sewn together with magic and birds.",2,neither,rt call me old fashioned but im sewn together with magic and birds
RT @dahliafoxx: sick of bitches bitching about other bitches.,1,offensive_language,rt sick of bitches bitching about other bitches
RT @daijahshardaee: &#8220;@100046729: I need a bitch&#8221;&#128109;&#128064;&#128523;,1,offensive_language,rt i need a bitch
RT @daijahshardaee: &#8220;@_TheCrownedHead: big bitches come to the club dressed well WITH flats on. #noheels&#8221;&#128514;&#128514;,1,offensive_language,rt big bitches come to the club dressed well with flats on noheels
"RT @dailytiz: ""Hey bitch, socialize this."" I love it RT @RedMillennial: IOC Cuts Constitution From Hockey Mask http://t.co/esxKWb4qnH via @&#8230;",1,offensive_language,rt hey bitch socialize this i love it rt ioc cuts constitution from hockey mask via
RT @daishialopez: I don't watch the VS fashion show because I have bigger boobs than all of those pancake bitches lol. &#128522;&#128518;,1,offensive_language,rt i dont watch the vs fashion show because i have bigger boobs than all of those pancake bitches lol
RT @dajhane9: bitch I'm not concerned about you.,1,offensive_language,rt bitch im not concerned about you
RT @dak_whi: @KaeWhy270 people are forgetting that the logic behind the Purge is retarded haha,1,offensive_language,rt people are forgetting that the logic behind the purge is retarded haha
RT @daliasza: &#8220;@NoChillPaz: Me when somebody says Childish Gambino is trash http://t.co/8ejOHDLdD9&#8221;,2,neither,rt me when somebody says childish gambino is trash
RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;,2,neither,rt charlie sheen gets point for this
"RT @dallywaggz12: I may be a bitch, but least I keep it real.",1,offensive_language,rt i may be a bitch but least i keep it real
"RT @dami3n00: Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! 

 http://t.co/yCTT56cXK5

 #f&#8230;",2,neither,rt flappy birds extreme now you can play two birds at once hardcore easier with two people lol f
RT @damnlifepics: just a little closer bitch http://t.co/QWUFY11CrQ,1,offensive_language,rt just a little closer bitch
RT @damola49: @Ademulla happy birthday to the gayest nigga missing you and follow my new account british cunt,1,offensive_language,rt happy birthday to the gayest nigga missing you and follow my new account british cunt
RT @dan_danovskis: &#8220;@FlappyBprob: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @r&#8230;,2,neither,rt if youre playing flappy bird national suicide prevention lifeline rt to save lives
"RT @dan_danovskis: The theory of ""you say no to ratchet pussy, juicy j can't"" has been proven",1,offensive_language,rt the theory of you say no to ratchet pussy juicy j cant has been proven
RT @danicafjelstul: If you ain't a gator you're gator bait &#128076;,2,neither,rt if you aint a gator youre gator bait
RT @daniellecarr01: Where all my @Yankees fans?? #ny #yankees #VictoriaSecret #fitness http://t.co/IBNLKWuUNS,2,neither,rt where all my fans ny yankees victoriasecret fitness
"RT @danielleeKendra: Omg i was coughing and saw wiggas tweet &#58386;&#58386;&#58386;&#58386; the fuckkk lol. talk about choking , &#58385;&#58386;&#58385;&#58386;&#58386;",1,offensive_language,rt omg i was coughing and saw wiggas tweet the fuckkk lol talk about choking
RT @daniellle_x3: I swear to god some guys are bigger bitches than girls,1,offensive_language,rt i swear to god some guys are bigger bitches than girls
RT @danstfler: Hoes find a way to hoe...... no matter what http://t.co/kHsAmPbA68,1,offensive_language,rt hoes find a way to hoe no matter what
RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW,2,neither,rt the man who captured muammar gaddafi was wearing a yankees cap
RT @daqraca: How can anyone hate Charlie Sheen http://t.co/AF4T3MtmxU,2,neither,rt how can anyone hate charlie sheen
RT @darahkcarter: I don't have a key to my car that bitch foreign &#128080;,1,offensive_language,rt i dont have a key to my car that bitch foreign
"RT @daraobriain: Tommy Voeckler keeps the yellow, Andy Schleck does the break of the tour, and Contador is broken. Incredible day for #tdf",2,neither,rt tommy voeckler keeps the yellow andy schleck does the break of the tour and contador is broken incredible day for tdf
"RT @dariusferg14: ""@VSamone: Dudes probably just think eating pussy is sucking on pussy lips &#128530;"" fse cut it out ;)",1,offensive_language,rt dudes probably just think eating pussy is sucking on pussy lips fse cut it out
RT @darwinjames125: &#8220;@cali_dx: How black bitches drive when they fav song come on pt 1. &#128514;&#128514;&#128514;&#128514;&#128514; #GoLilStacy &#128514;&#128514; &#128514;&#128514;&#128514;&#128514; https://t.co/DKqhxPgoKP&#8221;,1,offensive_language,rt how black bitches drive when they fav song come on pt golilstacy
RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM,2,neither,rt before i betray them i slit my wrist
RT @datniggaT_RAW: top notch bitch hair down to her ass,1,offensive_language,rt top notch bitch hair down to her ass
RT @datnigga_laced: I'm fuking every night up in my new house .. Cause bitch I worked to hard fa this new house .. &#128513;,1,offensive_language,rt im fuking every night up in my new house cause bitch i worked to hard fa this new house
RT @datnigga_laced: Never invest money into a broke bitch ..,1,offensive_language,rt never invest money into a broke bitch
RT @dattniggamatt_: I'm a cool ass nigga lbs..it's rare if a mf don't like me..nigga you either hating or mad cus yo bitch choosing &#128557;&#128564;&#128175;,1,offensive_language,rt im a cool ass nigga lbsits rare if a mf dont like menigga you either hating or mad cus yo bitch choosing
RT @davegetnmoney: I beat the pussy up up up up up...,1,offensive_language,rt i beat the pussy up up up up up
RT @davegetnmoney: It's @2chainz birthday I wish you many big booty hoes mane. Shit ima turn up for your birthday too,1,offensive_language,rt its birthday i wish you many big booty hoes mane shit ima turn up for your birthday too
RT @davegetnmoney: Not a flagrant lebrons a bitch,1,offensive_language,rt not a flagrant lebrons a bitch
RT @davegetnmoney: We don't want no skinny bitches get out! WE WANT BIG BOOTY BITCHES!,1,offensive_language,rt we dont want no skinny bitches get out we want big booty bitches
"RT @david_marchese: Johnny Cash turned down ""The Gambler."" Guess you could say he didn't know when to ho . . . never mind.
 http://t.co/gMK&#8230;",1,offensive_language,rt johnny cash turned down the gambler guess you could say he didnt know when to ho never mind
RT @davidalderman77: Obama killed the Twinkie #gonetofar,2,neither,rt obama killed the twinkie gonetofar
RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;,2,neither,rt it is well known that supports cruelty to birds saveanimalssign this petition h
"RT @davidjones720: ""Obama is out on the golf course still looking for his balls."" -Charlie Daniels",2,neither,rt obama is out on the golf course still looking for his balls charlie daniels
RT @davis_lyndsi: Lol she blocked you little bitches these days. &#128526; @_viktoriagracee,1,offensive_language,rt lol she blocked you little bitches these days
RT @daylynnb_: and if you aint a hoe get up out my trap house!!!,1,offensive_language,rt and if you aint a hoe get up out my trap house
"RT @dbrend99: Even if you hate the Yankees there is no way you can't like Derek Jeter, he is one of the classiest and most respectful playe&#8230;",2,neither,rt even if you hate the yankees there is no way you cant like derek jeter he is one of the classiest and most respectful playe
"RT @dcolbray88: ""@VonDreaam: If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol"" #OhKillem&#128544;&#128299;",1,offensive_language,rt if i post a picture of my woman all you hoes jumping off a bridge tonight lol ohkillem
"RT @ddebrinar: Smh, what a hoe. You just couldn't wait. @NayaRivera",1,offensive_language,rt smh what a hoe you just couldnt wait
RT @ddictedToHoes: when a bitch twerking on you in the club and you peep the change in her pocket http://t.co/xQYJbKZAnv,1,offensive_language,rt when a bitch twerking on you in the club and you peep the change in her pocket
"RT @decider: #2 on the field, #1 in our hearts! What if @Yankees star Derek Jeter starred in ""Back to School?"" http://t.co/nSZ6xGjkLV #yank&#8230;",2,neither,rt on the field in our hearts what if star derek jeter starred in back to school yank
"RT @declothed: this dogs like 
""Go on, tell em I ate your bitch ass homework. they ain't never gunna believe your dumb ass"" http://t.co/wLN&#8230;",1,offensive_language,rt this dogs like go on tell em i ate your bitch ass homework they aint never gunna believe your dumb ass
RT @deecatanz: Lmao hoes now a days &#128514;&#128581;,1,offensive_language,rt lmao hoes now a days
"RT @degg: *slow rap voice* that bitch can suck my dick
*faster rapping voice* that bitch can suck my dick",1,offensive_language,rt slow rap voice that bitch can suck my dick faster rapping voice that bitch can suck my dick
"RT @delphrano: Berto couldn't KO this dude who wanted to get KO'd&#8230;Berto's trash, Upsher's trash, that fight was trash. #BronerTaylor #Boxing",2,neither,rt berto couldnt ko this dude who wanted to get kodbertos trash upshers trash that fight was trash bronertaylor boxing
"RT @deno_5: ""hoooow bitch how"" &#128514;@UglyAssDerrick",1,offensive_language,rt hoooow bitch how
RT @denytheprophecy: @NoneShallPass97 bitch my dick is yo dinner,1,offensive_language,rt bitch my dick is yo dinner
RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex,1,offensive_language,rt see rt your pussy amp personality gotta be trash if a nigga stopped talking to you after sex
RT @dessib_93: Lmao a hoe's favorite season is Cuffing Season! U aint know? &#128557;&#128586;&#128557; RT @Im_Yung_Jay: Summer hoes turning into winter wifeys! &#128528;,1,offensive_language,rt lmao a hoes favorite season is cuffing season u aint know rt summer hoes turning into winter wifeys
"RT @desusnice: ""In 2014 you tweeted that Migos were trash. Care to explain?"" - 2064 Supreme Court Confirmation Hearing",2,neither,rt in you tweeted that migos were trash care to explain supreme court confirmation hearing
RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;,2,neither,rt drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding its mr bubbl
"RT @devonceeknowles: ""Uhm bitch the fuck its Wednesday and we are suppose to wear black u can't sit with us"" http://t.co/elxI5KyS5b",1,offensive_language,rt uhm bitch the fuck its wednesday and we are suppose to wear black u cant sit with us
RT @dexfrost23: Lexi swear she a bad bitch,1,offensive_language,rt lexi swear she a bad bitch
"RT @digaveliavelife: @KC_Uptown LOL shiiiiiit, one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my &#8230;",1,offensive_language,rt lol shiiiiiit one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my
RT @digaveliavelife: Lol I be eatin da shit outta sum pussy. Ill never be a serial pussy eater tho.,1,offensive_language,rt lol i be eatin da shit outta sum pussy ill never be a serial pussy eater tho
RT @digiflorals: I don't get why people bitch about an unfollow when you never talked to them,1,offensive_language,rt i dont get why people bitch about an unfollow when you never talked to them
"RT @digiflorals: bitch do it look like I care 

&#12288; N
&#12288;&#12288; O
&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288; .
&#12288;&#12288;&#12288;&#12288;.",1,offensive_language,rt bitch do it look like i care n o o o o o o
RT @dilemma617: Your iPad raised your kid to be a giant pussy. Good job.,1,offensive_language,rt your ipad raised your kid to be a giant pussy good job
RT @dinero700k_: These hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole &#8230;,1,offensive_language,rt these hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole
RT @diplo: guns are fucking corny put down your assault rifles and knuckle up.. i wanna go hand to hand with all the NRA pussy ass spoke ...,1,offensive_language,rt guns are fucking corny put down your assault rifles and knuckle up i wanna go hand to hand with all the nra pussy ass spoke
"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho",0,hate_speech,rt not just cause of hoes go to jail cause of fucking up hoes bloody n making them call you head honcho
RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;,0,hate_speech,rt lmaooo friday after next you like that yo sons a fag
RT @divonte_photos: Momma said no pussy cats inside of my dog house.,1,offensive_language,rt momma said no pussy cats inside of my dog house
"RT @dixiealley: @TonyJRodriguez @WolfVanHalen Not a FOB fan nor in the know. But ""Fuck you fatty"" is a poor argument for anything after 5th&#8230;",1,offensive_language,rt not a fob fan nor in the know but fuck you fatty is a poor argument for anything after th
RT @djMemphis10: Never hurt your Girlfriend to make a hoe happy &#128175; #djmemphis10,1,offensive_language,rt never hurt your girlfriend to make a hoe happy djmemphis
RT @djevilone: stupid ignorant bitch &#8220;@SarahPalinUSA: Stopped by Chick-fil-A in The Woodlands to support a great business. http://t.co/6 ...,1,offensive_language,rt stupid ignorant bitch stopped by chickfila in the woodlands to support a great business
"RT @djgoofy500: I gave my number to this bad ass bitch a few days ago,She said I'll call you when I make it home. I'm starting to think tha&#8230;",1,offensive_language,rt i gave my number to this bad ass bitch a few days agoshe said ill call you when i make it home im starting to think tha
"RT @djvlad: ""if your sis is a bitch, brother is a jerk,
leave 'em both alone and continue with your work"" - Q-Tip",1,offensive_language,rt if your sis is a bitch brother is a jerk leave em both alone and continue with your work qtip
RT @dkiswinning: GamePlan: 1. Eat the pussy 2. Beat the pussy up 3. Apologize to the pussy by eating it again because it's so good.,1,offensive_language,rt gameplan eat the pussy beat the pussy up apologize to the pussy by eating it again because its so good
RT @dnumberbefore_2: I want to take the time tonight to acknowledge all of the ex hoes,1,offensive_language,rt i want to take the time tonight to acknowledge all of the ex hoes
RT @dnumberbefore_2: She used to be more fun as a hoe ..this new you is to positive,1,offensive_language,rt she used to be more fun as a hoe this new you is to positive
"RT @doddynyc: I'm mature enough to eat pussy when it's time too, eating ass is just disrespect.",1,offensive_language,rt im mature enough to eat pussy when its time too eating ass is just disrespect
RT @doddynyc: ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya,1,offensive_language,rt ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya
RT @domhowx: You know you're ugly when an ape was chosen as a man crush and you've never been http://t.co/DWPs7b4xJU,2,neither,rt you know youre ugly when an ape was chosen as a man crush and youve never been
RT @dominiggaaa: &#8220;@ReallyAintShit: This bitch come up and pull her titty out... What do you do? http://t.co/3p9chkHeY8&#8221; the more the merrie&#8230;,1,offensive_language,rt this bitch come up and pull her titty out what do you do the more the merrie
RT @donaldblack1995: &#8220;@VoiceOfDStreetz: This nigga jerry room smell like bad pussy!&#128530;&#8221;&#128514;&#128514;&#128514;,1,offensive_language,rt this nigga jerry room smell like bad pussy
RT @donnellrawlings: Salute to Derek jetter! Best Yankee ever!,2,neither,rt salute to derek jetter best yankee ever
RT @donnyoraha: Dont fucks with u hoe,1,offensive_language,rt dont fucks with u hoe
"RT @dontesydnor: when kanye said ""mayonnaise colored benz, i push miracle whips"" http://t.co/iizYdfbZCg",2,neither,rt when kanye said mayonnaise colored benz i push miracle whips
"RT @donthypeme: &#8220;@VSamone: &#8220;@donthypeme: any favorites off yellow album ?&#8221;all of it&#8221;

#theperfectanswer &#127942;",2,neither,rt any favorites off yellow album all of it theperfectanswer
"RT @dopealbanian: I do know one thing tho, bitches they come &amp; go.",1,offensive_language,rt i do know one thing tho bitches they come amp go
"RT @dougIyfe: niggas gon talk, bitches gon hate.",1,offensive_language,rt niggas gon talk bitches gon hate
RT @downswinging: brendon urie must make other boys feel like trash,2,neither,rt brendon urie must make other boys feel like trash
RT @dre_snipes: Am I the only one Tht see these hoes pattern. They stop tweet for 3 to 4 weeks and come bac with the same love tweets bout &#8230;,1,offensive_language,rt am i the only one tht see these hoes pattern they stop tweet for to weeks and come bac with the same love tweets bout
RT @dreaF_: &#8220;@VoiceOfDStreetz: Ross got Amber Rose naked these hoes ain't loyal wiz&#8221; that ain't Amber Rose tho,1,offensive_language,rt ross got amber rose naked these hoes aint loyal wiz that aint amber rose tho
"RT @dreamhampton: bell hooks is ""bored"" by Nikki Minaj &amp; thinks ""pussy is old hat."" I'm bored by her old hat ass pop critiques.",1,offensive_language,rt bell hooks is bored by nikki minaj amp thinks pussy is old hat im bored by her old hat ass pop critiques
"RT @dreamthievin: Do I get to pick the actress who portrays me on ""Unsolved Mysteries"" when the police find the remains of the bitch who ca&#8230;",1,offensive_language,rt do i get to pick the actress who portrays me on unsolved mysteries when the police find the remains of the bitch who ca
RT @drewbillionaire: I just wanna pimp these hoe$ &amp; Ride Rarri's,1,offensive_language,rt i just wanna pimp these hoe amp ride rarris
"RT @drhoagie: .@1Dittlinger Jay; I think once someone has Alzheimer's, suffers from alcoholism and is mildly retarded, people shouldn't mak&#8230;",2,neither,rt jay i think once someone has alzheimers suffers from alcoholism and is mildly retarded people shouldnt mak
RT @dril: [(launches sack;s of burning medical waste into the side of someones house for having a bird feeder on their porch)] Fucking Bird&#8230;,1,offensive_language,rt launches sacks of burning medical waste into the side of someones house for having a bird feeder on their porch fucking bird
"RT @dril: ah, i can smell it,. its just about ready. *opens the oven up and pulls out a sshitty burnt up ritz cracker* my perfect boy's lu&#8230;",1,offensive_language,rt ah i can smell it its just about ready opens the oven up and pulls out a sshitty burnt up ritz cracker my perfect boys lu
RT @dril: hoo boy... these guinea pigd love to shit. shouldn't have ordered the full dozen,1,offensive_language,rt hoo boy these guinea pigd love to shit shouldnt have ordered the full dozen
"RT @dril: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&#8230;",2,neither,rt night time falls im corie latin now a man of intrigue i place a bird feather into my glass of scotch and i never do posts ab
RT @driswitdacake: bitches fwu when they wanna .. ha na bitch not over here,1,offensive_language,rt bitches fwu when they wanna ha na bitch not over here
RT @drizzyswerve96: @0kkaren it looks like he's wearing a trash bag,2,neither,rt it looks like hes wearing a trash bag
"RT @drphilDONTEhue: Don't curve the man today, in whom you may need to eat your pussy tomorrow",1,offensive_language,rt dont curve the man today in whom you may need to eat your pussy tomorrow
RT @drphilDONTEhue: Real. &#8220;@heynessagirl: He eats your pussy until u nut. So why u can't return the favor&#8221;,1,offensive_language,rt real he eats your pussy until u nut so why u cant return the favor
"RT @druggedvibes: Top 5 Thot Tattoos :

1) dream catchers 

2) bird feathers 

3) inspirational quotes that they dont live by 

4) animal p&#8230;",2,neither,rt top thot tattoos dream catchers bird feathers inspirational quotes that they dont live by animal p
"RT @drunksixthgrade: ""And if you aint a hoe, GET UP OUT MY TRAPHOUSEEEE"" http://t.co/KyN7iZFw4i",1,offensive_language,rt and if you aint a hoe get up out my traphouseeee
RT @drunksixthgrade: 7th grade bitches &lt;3 http://t.co/USAEZLCs5v,1,offensive_language,rt th grade bitches lt
RT @drunksixthgrade: dont mind me im just over here tryin to teach ur bitch how to dougie,1,offensive_language,rt dont mind me im just over here tryin to teach ur bitch how to dougie
RT @drunksixthgrade: my new years resolution is to fuck ur bitch 2014 times,1,offensive_language,rt my new years resolution is to fuck ur bitch times
RT @drunktweets81: You sure do have a pretty face for a cripple,2,neither,rt you sure do have a pretty face for a cripple
RT @dsrtvet: @FoxNews @tjoy7 And I don't have any confidence NONWHATSOEVER in you Barack! You're the sole reason why this country is in thi&#8230;,2,neither,rt and i dont have any confidence nonwhatsoever in you barack youre the sole reason why this country is in thi
"RT @dubstep_cowboy: #HowToGetAGirl do not and I repeat DO NOT! refer to her as your ""bitch""",1,offensive_language,rt howtogetagirl do not and i repeat do not refer to her as your bitch
RT @duhhvenuhh: violet needs service to get texts from hoes @violetannt http://t.co/K3bzbNyW5h,1,offensive_language,rt violet needs service to get texts from hoes
"RT @duttyOGshake: ""pussy ass nigga"" http://t.co/G0KL3ZbTAo",1,offensive_language,rt pussy ass nigga
RT @duttyOGshake: for real this game is pub trash let's do drugs and get smashed,2,neither,rt for real this game is pub trash lets do drugs and get smashed
"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?",0,hate_speech,rt you assholes know that referring to a girl as bitch doesnt make your dick any bigger right
RT @dylanhornick: @felferrara &amp; @_tiffanycarter rivvv tn. no bailing.. #pussies,1,offensive_language,rt amp rivvv tn no bailing pussies
